customer_id,segment_name,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,return_rate,avg_discount_pct,category_diversity,ticket_count_90d,negative_ticket_rate_90d,sessions_30d,last_visit_days_ago,abandoned_carts_30d,campaign_clicks_30d,manual_priority_bucket
CUST02176,General Nurture,114,1,971.25,2,2,2,6,0.0,0.28,1,0.0,0.0,8,14,1,2,high
CUST02188,General Nurture,125,2,640.48,2,3,1,6,0.0,0.565,2,0.0,0.0,1,25,0,0,high
CUST02206,General Nurture,278,2,1232.78,1,3,2,6,0.0,0.27,2,0.0,0.0,0,45,0,0,high
CUST02212,General Nurture,52,1,619.75,3,2,1,6,0.0,0.32,1,0.0,0.0,2,16,0,0,medium
CUST02220,General Nurture,70,1,366.62,3,2,1,6,0.0,0.23,1,0.0,0.0,7,7,1,0,medium
CUST02222,General Nurture,92,1,836.55,2,2,2,6,1.0,0.06,1,1.0,0.0,7,5,1,0,high
CUST02247,General Nurture,55,1,533.22,3,2,1,6,0.0,0.3,1,0.0,0.0,0,4,0,0,high
CUST02248,General Nurture,93,1,1245.24,2,2,2,6,0.0,0.2,1,0.0,0.0,2,17,0,0,high
CUST02268,General Nurture,167,2,1421.47,1,3,2,6,0.0,0.21500000000000002,2,0.0,0.0,2,26,0,0,high
CUST02299,General Nurture,101,1,1062.37,2,2,2,6,0.0,0.16,1,0.0,0.0,7,19,2,1,high
CUST02327,General Nurture,160,3,1354.68,1,3,2,6,0.0,0.2733333333333334,3,0.0,0.0,9,32,1,1,high
CUST02347,General Nurture,92,1,1102.94,2,2,2,6,0.0,0.28,1,0.0,0.0,3,20,1,2,high
CUST02364,General Nurture,153,2,1091.09,1,3,2,6,0.0,0.325,2,0.0,0.0,1,31,0,0,high
CUST02375,General Nurture,81,1,530.02,3,2,1,6,0.0,0.28,1,0.0,0.0,2,26,0,1,high
CUST02391,General Nurture,52,1,767.26,3,2,1,6,0.0,0.32,1,1.0,1.0,1,18,0,0,high
CUST00031,General Nurture,49,1,672.95,3,1,1,5,0.0,0.24,1,0.0,0.0,6,9,1,0,medium
CUST00078,General Nurture,139,1,894.45,2,1,2,5,1.0,0.42,1,0.0,0.0,5,38,0,0,high
CUST00100,General Nurture,70,1,372.37,3,1,1,5,0.0,0.29,1,0.0,0.0,1,29,0,0,high
CUST00102,General Nurture,83,1,732.65,3,1,1,5,0.0,0.16,1,0.0,0.0,2,7,0,0,high
CUST00104,General Nurture,93,1,955.63,2,1,2,5,0.0,0.31,1,0.0,0.0,3,27,0,0,high
CUST00136,General Nurture,71,1,514.9,3,1,1,5,0.0,0.3,1,0.0,0.0,7,15,1,0,medium
CUST00261,General Nurture,51,1,350.44,3,1,1,5,0.0,0.44,1,0.0,0.0,0,0,0,0,high
CUST00317,General Nurture,100,1,1353.24,2,1,2,5,0.0,0.19,1,0.0,0.0,8,25,1,0,high
CUST00368,General Nurture,55,1,348.81,3,1,1,5,1.0,0.25,1,1.0,1.0,7,12,1,0,medium
CUST00372,General Nurture,56,1,431.11,3,1,1,5,0.0,0.38,1,1.0,0.0,2,18,0,0,medium
CUST00401,General Nurture,66,1,568.99,3,1,1,5,0.0,0.19,1,1.0,1.0,2,12,1,0,medium
CUST00440,General Nurture,64,1,325.03,3,1,1,5,0.0,0.56,1,1.0,1.0,5,8,2,0,medium
CUST00505,General Nurture,125,1,1027.23,2,1,2,5,0.0,0.21,1,0.0,0.0,9,32,1,1,high
CUST00519,General Nurture,81,1,412.42,3,1,1,5,0.0,0.33,1,0.0,0.0,0,11,0,0,high
CUST00542,General Nurture,54,1,576.88,3,1,1,5,0.0,0.3,1,0.0,0.0,1,15,0,1,high
CUST00575,General Nurture,83,1,548.72,3,1,1,5,0.0,0.3,1,1.0,1.0,6,32,1,1,high
CUST00580,General Nurture,74,1,713.84,3,1,1,5,0.0,0.14,1,0.0,0.0,4,17,0,1,medium
CUST00584,General Nurture,83,1,591.05,3,1,1,5,0.0,0.3,1,0.0,0.0,9,12,1,0,high
CUST00588,General Nurture,76,1,649.95,3,1,1,5,0.0,0.19,1,0.0,0.0,6,0,0,0,high
CUST00647,General Nurture,64,1,507.52,3,1,1,5,0.0,0.13,1,1.0,0.0,2,9,1,0,medium
CUST00662,General Nurture,124,1,852.96,2,1,2,5,0.0,0.27,1,0.0,0.0,2,28,0,0,high
CUST00718,General Nurture,117,2,697.62,2,2,1,5,0.0,0.325,2,0.0,0.0,2,35,1,1,high
CUST00723,General Nurture,69,1,546.81,3,1,1,5,0.0,0.1,1,0.0,0.0,7,21,1,1,medium
CUST00728,General Nurture,66,1,396.38,3,1,1,5,1.0,0.22,1,1.0,1.0,6,17,0,0,medium
CUST00738,General Nurture,78,1,545.24,3,1,1,5,1.0,0.18,1,1.0,1.0,8,25,1,2,high
CUST00818,General Nurture,147,1,988.84,2,1,2,5,0.0,0.12,1,0.0,0.0,1,36,0,0,high
CUST00932,General Nurture,83,1,688.68,3,1,1,5,1.0,0.2,1,1.0,1.0,12,29,1,0,high
CUST00951,General Nurture,62,1,602.19,3,1,1,5,0.0,0.12,1,0.0,0.0,6,6,1,2,medium
CUST00980,General Nurture,81,1,492.33,3,1,1,5,0.0,0.26,1,0.0,0.0,4,21,0,1,high
CUST01003,General Nurture,138,1,944.62,2,1,2,5,0.0,0.32,1,0.0,0.0,6,43,2,0,high
CUST01005,General Nurture,144,1,1329.67,2,1,2,5,0.0,0.18,1,0.0,0.0,4,19,0,0,high
CUST01043,General Nurture,74,1,464.25,3,1,1,5,0.0,0.62,1,0.0,0.0,1,8,0,0,high
CUST01046,General Nurture,105,1,1032.89,2,1,2,5,0.0,0.1,1,0.0,0.0,1,9,0,0,high
CUST01114,General Nurture,147,1,831.94,2,1,2,5,0.0,0.34,1,0.0,0.0,1,29,0,0,high
CUST01127,General Nurture,130,2,774.6899999999999,2,2,1,5,0.0,0.325,2,0.0,0.0,1,23,0,0,high
CUST01191,General Nurture,52,1,510.71,3,1,1,5,0.0,0.57,1,0.0,0.0,1,13,0,0,high
CUST01200,General Nurture,58,1,524.27,3,1,1,5,0.0,0.02,1,0.0,0.0,5,7,0,1,medium
CUST01207,General Nurture,110,2,638.4200000000001,2,2,1,5,0.0,0.37,2,0.0,0.0,0,21,0,0,high
CUST01220,General Nurture,98,1,1095.74,2,1,2,5,0.0,0.23,1,0.0,0.0,1,25,0,0,high
CUST01248,General Nurture,103,1,1386.38,2,1,2,5,0.0,0.31,1,0.0,0.0,5,15,0,1,high
CUST01269,General Nurture,57,1,534.09,3,1,1,5,0.0,0.08,1,0.0,0.0,4,18,0,1,medium
CUST01282,General Nurture,78,1,499.65,3,1,1,5,0.0,0.2,1,1.0,0.0,5,22,0,0,high
CUST01305,General Nurture,50,1,311.4,3,1,1,5,0.0,0.45,1,0.0,0.0,8,4,1,0,medium
CUST01333,General Nurture,47,1,420.65,3,1,1,5,0.0,0.18,1,0.0,0.0,2,0,0,1,medium
CUST01340,General Nurture,76,1,624.33,3,1,1,5,0.0,0.07,1,0.0,0.0,5,16,1,0,high
CUST01353,General Nurture,73,1,597.26,3,1,1,5,0.0,0.23,1,1.0,1.0,1,19,0,1,high
CUST01367,General Nurture,56,1,363.62,3,1,1,5,0.0,0.23,1,1.0,1.0,8,16,1,1,medium
CUST01372,General Nurture,71,1,366.8,3,1,1,5,1.0,0.1,1,1.0,1.0,5,31,1,0,medium
CUST01467,General Nurture,89,2,649.13,2,2,1,5,0.0,0.29,1,0.0,0.0,5,17,0,0,high
CUST01486,General Nurture,48,1,770.52,3,1,1,5,0.0,0.23,1,0.0,0.0,5,10,0,0,medium
CUST01513,General Nurture,131,1,1062.28,2,1,2,5,0.0,0.41,1,0.0,0.0,0,35,0,0,high
CUST01538,General Nurture,80,1,346.25,3,1,1,5,0.0,0.32,1,0.0,0.0,8,17,1,1,high
CUST01543,General Nurture,131,1,1270.64,2,1,2,5,0.0,0.3,1,0.0,0.0,8,31,1,2,high
CUST01654,General Nurture,99,1,1073.19,2,1,2,5,0.0,0.24,1,0.0,0.0,2,26,0,2,high
CUST01686,General Nurture,138,1,699.98,2,2,1,5,0.0,0.0,1,0.0,0.0,0,38,0,0,high
CUST01691,General Nurture,89,1,591.46,2,2,1,5,1.0,0.31,1,1.0,1.0,8,17,0,0,high
CUST01750,General Nurture,137,1,556.93,2,2,1,5,0.0,0.42,1,0.0,0.0,4,39,1,0,high
CUST01778,General Nurture,87,1,512.32,2,2,1,5,0.0,0.24,1,0.0,0.0,6,17,1,0,high
CUST01800,General Nurture,122,1,507.22,2,2,1,5,0.0,0.14,1,0.0,0.0,5,25,1,1,high
CUST01835,General Nurture,132,1,710.25,2,2,1,5,0.0,0.28,1,0.0,0.0,15,20,1,2,high
CUST01926,General Nurture,130,1,449.37,2,2,1,5,0.0,0.32,1,0.0,0.0,5,18,0,0,high
CUST01929,General Nurture,163,2,735.4100000000001,1,3,1,5,0.0,0.255,2,0.0,0.0,5,29,1,0,high
CUST01937,General Nurture,120,1,383.33,2,2,1,5,0.0,0.19,1,0.0,0.0,3,27,0,0,high
CUST01945,General Nurture,118,1,554.68,2,2,1,5,0.0,0.29,1,0.0,0.0,0,24,0,0,high
CUST01987,General Nurture,127,1,299.78,2,2,1,5,0.0,0.47,1,0.0,0.0,4,27,1,0,high
CUST02123,General Nurture,108,1,448.88,2,2,1,5,0.0,0.17,1,0.0,0.0,0,17,0,1,high
CUST02233,General Nurture,94,1,515.82,2,2,1,5,0.0,0.3,1,0.0,0.0,4,29,1,0,high
CUST02254,General Nurture,91,1,321.87,2,2,1,5,0.0,0.35,1,1.0,1.0,4,9,1,0,high
CUST02263,General Nurture,118,1,385.7,2,2,1,5,0.0,0.0,1,0.0,0.0,8,31,1,0,high
CUST02318,General Nurture,85,1,514.56,2,2,1,5,0.0,0.3,1,0.0,0.0,3,18,0,1,high
CUST02379,General Nurture,112,1,588.32,2,2,1,5,0.0,0.35,1,0.0,0.0,11,25,1,0,high
CUST02380,General Nurture,136,1,331.92,2,2,1,5,0.0,0.51,1,0.0,0.0,0,29,0,0,high
CUST02396,General Nurture,114,1,553.88,2,2,1,5,0.0,0.23,1,0.0,0.0,1,42,0,0,high
CUST00045,General Nurture,96,1,413.75,2,1,1,4,0.0,0.33,1,0.0,0.0,6,10,0,1,high
CUST00046,General Nurture,127,1,489.87,2,1,1,4,0.0,0.13,1,0.0,0.0,7,29,1,0,high
CUST00060,General Nurture,145,1,293.22,2,1,1,4,0.0,0.36,1,0.0,0.0,5,20,0,0,high
CUST00077,General Nurture,109,1,394.32,2,1,1,4,0.0,0.36,1,0.0,0.0,0,20,0,0,high
CUST00223,General Nurture,103,1,757.58,2,1,1,4,0.0,0.53,1,0.0,0.0,1,20,0,0,high
CUST00491,General Nurture,97,1,540.89,2,1,1,4,1.0,0.24,1,1.0,1.0,10,20,1,1,high
CUST00594,General Nurture,91,1,448.78,2,1,1,4,0.0,0.5,1,0.0,0.0,0,16,0,0,high
CUST00604,General Nurture,90,1,761.72,2,1,1,4,0.0,0.18,1,0.0,0.0,2,16,0,1,high
CUST00606,General Nurture,120,1,240.15,2,1,1,4,0.0,0.24,1,0.0,0.0,7,28,0,0,high
CUST00621,General Nurture,92,1,348.53,2,1,1,4,0.0,0.29,1,0.0,0.0,6,14,1,1,high
CUST00640,General Nurture,130,1,641.86,2,1,1,4,0.0,0.28,1,0.0,0.0,0,25,0,1,high
CUST00703,General Nurture,104,1,360.06,2,1,1,4,0.0,0.31,1,0.0,0.0,3,27,0,0,high
CUST00825,General Nurture,97,1,410.77,2,1,1,4,0.0,0.25,1,0.0,0.0,3,31,0,3,high
CUST00985,General Nurture,85,1,734.6,2,1,1,4,0.0,0.15,1,1.0,1.0,5,20,0,0,high
CUST01020,General Nurture,131,1,236.73,2,1,1,4,0.0,0.33,1,0.0,0.0,1,29,0,0,high
CUST01040,General Nurture,130,1,594.23,2,1,1,4,0.0,0.31,1,0.0,0.0,1,26,0,0,high
CUST01049,General Nurture,144,1,345.2,2,1,1,4,0.0,0.11,1,0.0,0.0,6,25,1,1,high
CUST01059,General Nurture,146,1,601.72,2,1,1,4,0.0,0.31,1,0.0,0.0,5,30,1,0,high
CUST01091,General Nurture,87,1,505.4,2,1,1,4,0.0,0.29,1,1.0,1.0,7,8,0,0,high
CUST01119,General Nurture,124,1,654.67,2,1,1,4,0.0,0.36,1,0.0,0.0,4,19,0,0,high
CUST01141,General Nurture,115,1,691.6,2,1,1,4,0.0,0.19,1,0.0,0.0,2,29,0,0,high
CUST01171,General Nurture,132,1,744.73,2,1,1,4,0.0,0.51,1,0.0,0.0,3,28,0,0,high
CUST01179,General Nurture,108,1,536.83,2,1,1,4,0.0,0.2,1,0.0,0.0,5,8,1,0,high
CUST01181,General Nurture,137,1,296.32,2,1,1,4,0.0,0.3,1,0.0,0.0,2,14,0,0,high
CUST01195,General Nurture,94,1,542.27,2,1,1,4,1.0,0.23,1,0.0,0.0,4,2,0,0,high
CUST01202,General Nurture,132,1,650.67,2,1,1,4,0.0,0.3,1,0.0,0.0,10,33,1,3,high
CUST01225,General Nurture,97,1,620.28,2,1,1,4,0.0,0.03,1,1.0,1.0,3,13,1,0,high
CUST01347,General Nurture,128,1,316.63,2,1,1,4,0.0,0.39,1,0.0,0.0,3,27,1,0,high
CUST01355,General Nurture,88,1,547.04,2,1,1,4,0.0,0.3,1,0.0,0.0,2,28,0,0,high
CUST01374,General Nurture,88,1,282.0,2,1,1,4,0.0,0.19,1,0.0,0.0,5,24,1,0,high
CUST01378,General Nurture,117,1,348.74,2,1,1,4,0.0,0.16,1,0.0,0.0,14,21,1,0,high
CUST01475,General Nurture,114,1,650.36,2,1,1,4,0.0,0.27,1,0.0,0.0,0,18,0,0,high
CUST01537,General Nurture,123,1,355.81,2,1,1,4,0.0,0.32,1,0.0,0.0,3,34,1,0,high
CUST01577,General Nurture,107,1,343.71,2,1,1,4,1.0,0.42,1,0.0,0.0,3,16,1,0,high
CUST01640,General Nurture,105,1,464.57,2,1,1,4,0.0,0.35,1,0.0,0.0,6,12,2,0,high
CUST01780,High Intent Non-Converters,5,3,2803.73,5,3,4,12,0.0,0.27,2,1.0,1.0,8,0,2,0,medium
CUST00176,High Intent Non-Converters,37,3,3830.31,4,3,4,11,0.0,0.3433333333333333,3,0.0,0.0,12,17,3,0,medium
CUST00269,High Intent Non-Converters,30,3,2563.9300000000003,4,3,4,11,0.0,0.33,3,0.0,0.0,11,10,2,1,low
CUST00500,High Intent Non-Converters,43,3,3208.81,4,3,4,11,0.0,0.21,3,0.0,0.0,10,12,3,1,medium
CUST01275,High Intent Non-Converters,34,3,2647.93,4,3,4,11,0.0,0.26666666666666666,3,0.0,0.0,14,0,2,2,low
CUST01560,High Intent Non-Converters,8,3,1682.37,5,3,3,11,0.3333333333333333,0.32666666666666666,2,0.0,0.0,14,6,2,2,low
CUST01700,High Intent Non-Converters,6,3,2536.5,5,3,3,11,0.0,0.32,3,0.0,0.0,14,22,4,2,low
CUST01928,High Intent Non-Converters,6,3,1788.02,5,3,3,11,0.3333333333333333,0.22999999999999998,3,0.0,0.0,14,11,3,3,low
CUST02068,High Intent Non-Converters,7,2,1629.56,5,3,3,11,0.0,0.28,2,0.0,0.0,11,0,2,4,low
CUST00080,High Intent Non-Converters,50,3,2563.41,3,3,4,10,0.0,0.18999999999999997,3,0.0,0.0,11,3,2,0,medium
CUST00128,High Intent Non-Converters,19,2,1716.68,5,2,3,10,0.0,0.42000000000000004,1,0.0,0.0,15,0,4,0,low
CUST00546,High Intent Non-Converters,3,2,2127.37,5,2,3,10,0.0,0.305,2,0.0,0.0,12,0,3,1,low
CUST00551,High Intent Non-Converters,25,3,1964.0,4,3,3,10,0.0,0.19333333333333333,2,0.0,0.0,10,8,3,2,low
CUST01569,High Intent Non-Converters,81,3,3115.0,3,3,4,10,0.0,0.16333333333333333,2,0.0,0.0,20,22,7,0,high
CUST00076,High Intent Non-Converters,20,2,1385.27,5,2,2,9,0.0,0.22000000000000003,1,0.0,0.0,17,8,4,0,low
CUST00173,High Intent Non-Converters,79,5,1431.69,3,4,2,9,0.0,0.384,2,0.0,0.0,10,2,2,0,high
CUST00220,High Intent Non-Converters,25,3,1450.4099999999999,4,3,2,9,0.0,0.21666666666666667,3,1.0,0.0,14,10,2,2,medium
CUST00403,High Intent Non-Converters,21,2,2029.3200000000002,4,2,3,9,0.0,0.12,2,0.0,0.0,15,0,3,1,low
CUST00626,High Intent Non-Converters,9,2,1214.38,5,2,2,9,0.0,0.23,1,1.0,1.0,12,0,3,0,medium
CUST01064,High Intent Non-Converters,6,2,898.3599999999999,5,2,2,9,0.0,0.155,2,0.0,0.0,9,14,3,0,low
CUST01436,High Intent Non-Converters,20,2,2235.76,4,2,3,9,0.0,0.31,2,0.0,0.0,18,2,2,1,low
CUST01464,High Intent Non-Converters,42,2,1743.4,4,2,3,9,0.0,0.25,1,0.0,0.0,13,7,3,3,medium
CUST01557,High Intent Non-Converters,41,3,1524.72,4,3,2,9,0.0,0.19000000000000003,2,0.0,0.0,9,22,2,0,medium
CUST01784,High Intent Non-Converters,67,3,2180.12,3,3,3,9,0.3333333333333333,0.08333333333333333,2,0.0,0.0,12,20,3,0,medium
CUST01855,High Intent Non-Converters,72,3,2387.65,3,3,3,9,0.0,0.26666666666666666,2,1.0,1.0,11,5,2,2,medium
CUST01970,High Intent Non-Converters,84,3,1898.37,3,3,3,9,0.0,0.18333333333333335,1,0.0,0.0,14,17,3,2,high
CUST02141,High Intent Non-Converters,77,2,2337.84,3,3,3,9,0.0,0.22499999999999998,2,0.0,0.0,16,11,3,2,high
CUST02192,High Intent Non-Converters,9,1,911.64,5,2,2,9,0.0,0.0,1,0.0,0.0,10,17,2,2,low
CUST02259,High Intent Non-Converters,42,2,917.25,4,3,2,9,0.0,0.3,2,0.0,0.0,17,8,4,1,medium
CUST00373,High Intent Non-Converters,73,2,1612.8899999999999,3,2,3,8,0.0,0.3,2,0.0,0.0,9,20,2,1,medium
CUST00630,High Intent Non-Converters,93,3,2512.7,2,3,3,8,0.0,0.2866666666666667,3,0.0,0.0,20,13,5,1,high
CUST01074,High Intent Non-Converters,114,3,1784.42,2,3,3,8,0.0,0.24,2,0.0,0.0,12,18,3,0,high
CUST01133,High Intent Non-Converters,36,2,779.1500000000001,4,2,2,8,0.0,0.30000000000000004,2,0.0,0.0,9,2,2,0,medium
CUST01243,High Intent Non-Converters,74,3,1470.48,3,3,2,8,0.0,0.2966666666666667,1,0.0,0.0,8,14,3,0,medium
CUST01465,High Intent Non-Converters,10,2,670.57,5,2,1,8,0.0,0.33499999999999996,1,0.0,0.0,16,0,2,0,low
CUST01831,High Intent Non-Converters,11,1,448.22,5,2,1,8,0.0,0.21,1,1.0,1.0,13,3,3,0,medium
CUST01985,High Intent Non-Converters,75,1,1983.49,3,2,3,8,0.0,0.07,1,0.0,0.0,12,12,5,0,medium
CUST02223,High Intent Non-Converters,10,1,764.96,5,2,1,8,0.0,0.02,1,0.0,0.0,19,0,3,1,low
CUST02336,High Intent Non-Converters,78,2,777.1700000000001,3,3,2,8,0.0,0.225,2,0.0,0.0,13,4,5,2,high
CUST00270,High Intent Non-Converters,75,2,968.72,3,2,2,7,0.0,0.24000000000000002,2,0.0,0.0,8,7,2,2,medium
CUST00419,High Intent Non-Converters,98,2,1795.1,2,2,3,7,0.0,0.30000000000000004,1,0.0,0.0,12,30,2,1,high
CUST00486,High Intent Non-Converters,44,1,810.16,4,1,2,7,0.0,0.05,1,0.0,0.0,10,9,2,0,medium
CUST00490,High Intent Non-Converters,7,1,557.54,5,1,1,7,1.0,0.13,1,1.0,1.0,8,11,2,1,medium
CUST00493,High Intent Non-Converters,108,2,1757.06,2,2,3,7,0.5,0.28500000000000003,2,0.0,0.0,10,21,2,3,high
CUST00686,High Intent Non-Converters,127,3,1409.0900000000001,2,3,2,7,0.0,0.2866666666666667,3,0.0,0.0,21,20,3,1,high
CUST00707,High Intent Non-Converters,189,3,2254.12,1,3,3,7,0.0,0.22333333333333336,3,0.0,0.0,10,19,3,0,high
CUST00805,High Intent Non-Converters,41,1,780.79,4,1,2,7,0.0,0.11,1,0.0,0.0,8,18,3,0,medium
CUST01253,High Intent Non-Converters,99,2,2035.62,2,2,3,7,0.0,0.15,2,0.0,0.0,13,27,2,1,high
CUST01562,High Intent Non-Converters,51,2,1271.3,3,2,2,7,0.5,0.25,2,1.0,1.0,17,4,5,0,medium
CUST00002,High Intent Non-Converters,40,1,581.0,4,1,1,6,0.0,0.23,1,1.0,0.0,8,0,3,0,medium
CUST00294,High Intent Non-Converters,102,1,1714.42,2,1,3,6,0.0,0.12,1,0.0,0.0,15,35,2,6,high
CUST00425,High Intent Non-Converters,113,2,1502.44,2,2,2,6,0.0,0.195,2,0.0,0.0,12,25,2,2,high
CUST00903,High Intent Non-Converters,42,1,632.18,4,1,1,6,0.0,0.34,1,1.0,1.0,13,11,3,0,medium
CUST01106,High Intent Non-Converters,81,1,1006.69,3,1,2,6,0.0,0.03,1,0.0,0.0,14,14,3,2,high
CUST01590,High Intent Non-Converters,129,2,1250.94,2,2,2,6,0.0,0.19,2,0.0,0.0,8,29,2,0,high
CUST00093,High Intent Non-Converters,85,1,759.64,3,1,1,5,0.0,0.12,1,0.0,0.0,16,21,3,4,high
CUST00202,High Intent Non-Converters,141,1,1220.26,2,1,2,5,0.0,0.33,1,0.0,0.0,9,40,2,1,high
CUST00694,High Intent Non-Converters,74,1,345.14,3,1,1,5,0.0,0.23,1,0.0,0.0,14,12,2,0,medium
CUST00753,High Intent Non-Converters,143,1,1093.17,2,1,2,5,0.0,0.16,1,0.0,0.0,9,40,3,0,high
CUST02387,High Intent Non-Converters,97,1,324.03,2,2,1,5,0.0,0.28,1,1.0,1.0,9,23,2,2,high
CUST00620,High Intent Non-Converters,90,1,449.48,2,1,1,4,0.0,0.26,1,1.0,1.0,17,30,3,2,high
CUST01048,High Intent Non-Converters,128,1,616.59,2,1,1,4,0.0,0.05,1,0.0,0.0,8,31,2,0,high
CUST01316,High Intent Non-Converters,120,1,407.44,2,1,1,4,0.0,0.25,1,0.0,0.0,13,14,3,2,high
CUST01412,High Intent Non-Converters,91,1,348.68,2,1,1,4,0.0,0.34,1,0.0,0.0,9,9,2,0,high
CUST01528,High Intent Non-Converters,105,1,424.84,2,1,1,4,0.0,0.55,1,0.0,0.0,13,10,2,0,high
CUST01592,High Intent Non-Converters,117,1,500.86,2,1,1,4,0.0,0.21,1,0.0,0.0,8,26,2,0,high
CUST00014,Loyal Customers,51,11,8130.16,3,5,5,13,0.0,0.2618181818181818,5,0.0,0.0,11,17,2,0,medium
CUST00106,Loyal Customers,61,7,4352.11,3,5,5,13,0.0,0.2814285714285714,4,0.0,0.0,5,21,0,0,medium
CUST00131,Loyal Customers,67,6,6830.01,3,5,5,13,0.0,0.29,3,0.0,0.0,4,14,1,0,medium
CUST00133,Loyal Customers,54,8,5982.58,3,5,5,13,0.0,0.3,4,0.0,0.0,5,12,0,1,medium
CUST00151,Loyal Customers,62,7,5530.69,3,5,5,13,0.0,0.30428571428571427,5,0.0,0.0,7,4,2,0,medium
CUST00228,Loyal Customers,82,7,4150.72,3,5,5,13,0.14285714285714285,0.33428571428571424,4,0.0,0.0,6,11,0,2,high
CUST00248,Loyal Customers,71,7,4187.5599999999995,3,5,5,13,0.0,0.3171428571428571,6,0.0,0.0,2,15,0,0,medium
CUST00276,Loyal Customers,47,6,8721.42,3,5,5,13,0.0,0.22,3,0.0,0.0,9,14,1,1,medium
CUST00287,Loyal Customers,69,6,6236.95,3,5,5,13,0.0,0.2866666666666667,5,0.0,0.0,8,15,2,1,medium
CUST00291,Loyal Customers,58,9,5604.34,3,5,5,13,0.2222222222222222,0.33555555555555555,5,1.0,1.0,4,23,1,1,medium
CUST00346,Loyal Customers,72,11,10011.3,3,5,5,13,0.18181818181818182,0.25363636363636366,4,0.0,0.0,13,7,2,1,medium
CUST00385,Loyal Customers,63,7,5606.02,3,5,5,13,0.0,0.29714285714285715,4,0.0,0.0,6,25,1,1,medium
CUST00397,Loyal Customers,79,11,9647.73,3,5,5,13,0.0,0.21545454545454545,5,1.0,1.0,3,22,1,2,high
CUST00409,Loyal Customers,58,7,4946.35,3,5,5,13,0.42857142857142855,0.2671428571428572,4,1.0,1.0,11,4,2,1,medium
CUST00442,Loyal Customers,69,8,4905.34,3,5,5,13,0.0,0.36,4,0.0,0.0,2,22,0,0,medium
CUST00492,Loyal Customers,61,6,5426.94,3,5,5,13,0.16666666666666666,0.32333333333333336,3,0.0,0.0,0,16,0,0,high
CUST00538,Loyal Customers,70,6,4026.69,3,5,5,13,0.0,0.10833333333333334,4,0.0,0.0,5,10,1,2,medium
CUST00539,Loyal Customers,65,8,7874.25,3,5,5,13,0.0,0.21,4,0.0,0.0,1,11,0,1,medium
CUST00540,Loyal Customers,56,7,5087.94,3,5,5,13,0.0,0.3057142857142857,4,0.0,0.0,3,16,0,0,medium
CUST00631,Loyal Customers,68,10,6076.9,3,5,5,13,0.1,0.388,4,0.0,0.0,0,5,0,0,medium
CUST00655,Loyal Customers,79,8,5295.41,3,5,5,13,0.0,0.27875,5,0.0,0.0,0,15,0,0,high
CUST00663,Loyal Customers,64,8,5700.78,3,5,5,13,0.125,0.3375,4,0.0,0.0,14,26,1,0,medium
CUST00674,Loyal Customers,56,8,4178.67,3,5,5,13,0.0,0.28875,4,0.0,0.0,14,12,1,0,medium
CUST00679,Loyal Customers,83,8,6252.95,3,5,5,13,0.0,0.33,5,0.0,0.0,3,18,0,3,high
CUST00702,Loyal Customers,77,6,8044.75,3,5,5,13,0.16666666666666666,0.21333333333333335,4,1.0,1.0,2,16,0,0,high
CUST00748,Loyal Customers,58,7,4244.5,3,5,5,13,0.0,0.1942857142857143,3,0.0,0.0,5,0,1,0,medium
CUST00758,Loyal Customers,78,10,6808.01,3,5,5,13,0.0,0.27,5,0.0,0.0,13,19,1,1,high
CUST00787,Loyal Customers,48,7,5769.13,3,5,5,13,0.0,0.27714285714285714,5,0.0,0.0,2,7,1,0,medium
CUST00798,Loyal Customers,57,10,6339.86,3,5,5,13,0.0,0.278,5,0.0,0.0,8,5,2,1,medium
CUST00803,Loyal Customers,53,7,5289.43,3,5,5,13,0.0,0.24571428571428572,4,0.0,0.0,2,16,0,2,medium
CUST00822,Loyal Customers,76,6,4218.62,3,5,5,13,0.0,0.3183333333333333,3,1.0,0.0,10,30,1,0,high
CUST00829,Loyal Customers,62,10,6268.52,3,5,5,13,0.0,0.316,3,0.0,0.0,9,6,0,3,medium
CUST00840,Loyal Customers,58,10,9432.94,3,5,5,13,0.0,0.26999999999999996,3,0.0,0.0,3,0,1,0,medium
CUST00923,Loyal Customers,57,7,4149.83,3,5,5,13,0.0,0.27714285714285714,5,1.0,1.0,8,16,1,0,medium
CUST00944,Loyal Customers,74,6,4456.65,3,5,5,13,0.16666666666666666,0.24833333333333332,3,1.0,1.0,1,15,0,1,high
CUST00971,Loyal Customers,62,8,5099.62,3,5,5,13,0.0,0.285,5,0.0,0.0,20,9,1,2,medium
CUST01056,Loyal Customers,64,6,4860.58,3,5,5,13,0.3333333333333333,0.20833333333333334,5,1.0,1.0,3,3,1,0,medium
CUST01084,Loyal Customers,76,8,4552.1900000000005,3,5,5,13,0.0,0.2525,5,0.0,0.0,3,25,1,0,high
CUST01094,Loyal Customers,72,6,4050.79,3,5,5,13,0.0,0.235,3,0.0,0.0,1,15,1,0,medium
CUST01102,Loyal Customers,79,7,4318.54,3,5,5,13,0.0,0.22714285714285715,5,0.0,0.0,7,20,1,0,high
CUST01134,Loyal Customers,78,6,5861.26,3,5,5,13,0.0,0.2916666666666667,3,0.0,0.0,13,9,1,0,high
